bid px,bid size,bid size cumulative,bid sum,bid sum cumulative,exchange,time
10,17513.5,0.0899,13.055,1574.46365,228696.4565,FTX,2020-11-17 22:05:45
11,17513.5,0.9032,151.7865,15818.1932,2658832.40685,FTXUS,2020-11-17 22:05:45
12,17513.0,0.4277,13.4827,7490.3101,236186.7666,FTX,2020-11-17 22:05:45
13,17512.5,0.1183,13.601,2071.72875,238258.49535,FTX,2020-11-17 22:05:45
14,17512.0,0.2661,13.8671,4659.9432,242918.43855,FTX,2020-11-17 22:05:45
15,17511.5,0.0073,13.8744,127.83395,243046.2725,FTX,2020-11-17 22:05:45
16,17511.5,107.4858,259.2723,1882237.5867,4541069.99355,FTXUS,2020-11-17 22:05:45
17,17510.0,17.64,31.5144,308876.4,551922.6725,FTX,2020-11-17 22:05:45
18,17508.5,0.3253,31.8397,5695.51505,557618.18755,FTX,2020-11-17 22:05:45
19,17508.0,0.982,32.8217,17192.856,574811.04355,FTX,2020-11-17 22:05:45
0,17517.5,66.8892,66.8892,1171731.561,1171731.561,FTXUS,2020-11-17 22:05:46
1,17516.5,83.9941,150.8833,1471282.65265,2643014.21365,FTXUS,2020-11-17 22:05:46
2,17516.0,0.0167,0.0167,292.5172,292.5172,FTX,2020-11-17 22:05:46
3,17513.5,0.9032,151.7865,15818.1932,2658832.40685,FTXUS,2020-11-17 22:05:46
4,17513.5,0.0285,0.0452,499.13475,791.65195,FTX,2020-11-17 22:05:46
5,17511.5,107.4858,259.2723,1882237.5867,4541069.99355,FTXUS,2020-11-17 22:05:46
6,17510.0,17.7287,17.7739,310429.537,311221.18895,FTX,2020-11-17 22:05:46
7,17508.5,0.1426,17.9165,2496.7121,313717.90105,FTX,2020-11-17 22:05:46
8,17508.0,0.1162,18.0327,2034.4296,315752.33065,FTX,2020-11-17 22:05:46
9,17507.5,0.0592,18.0919,1036.444,316788.77465,FTX,2020-11-17 22:05:46
10,17506.0,0.7529,18.8448,13180.2674,329969.04205,FTX,2020-11-17 22:05:46
11,17505.0,0.0073,18.8521,127.7865,330096.82855,FTX,2020-11-17 22:05:46
12,17504.5,0.148,19.0001,2590.666,332687.49455,FTX,2020-11-17 22:05:46
13,17501.5,119.9424,379.2147,2099171.9136,6640241.90715,FTXUS,2020-11-17 22:05:46
14,17500.5,0.0097,19.0098,169.75485,332857.2494,FTX,2020-11-17 22:05:46
15,17500.0,107.1183,486.333,1874570.25,8514812.15715,FTXUS,2020-11-17 22:05:46
16,17500.0,0.2731,19.2829,4779.25,337636.4994,FTX,2020-11-17 22:05:46
17,17499.5,120.2953,606.6283,2105107.60235,10619919.7595,FTXUS,2020-11-17 22:05:46
18,17499.5,1.7594,21.0423,30788.6203,368425.1197,FTX,2020-11-17 22:05:46
19,17495.0,0.0002,21.0425,3.499,368428.6187,FTX,2020-11-17 22:05:46
0,17520.5,0.6849,0.6849,11999.79045,11999.79045,FTXUS,2020-11-17 22:05:51
1,17520.0,19.7171,20.402,345443.592,357443.38245,FTXUS,2020-11-17 22:05:51
2,17518.5,0.1538,0.1538,2694.3453,2694.3453,FTX,2020-11-17 22:05:51
3,17516.0,0.0167,0.1705,292.5172,2986.8625,FTX,2020-11-17 22:05:51
4,17514.0,0.912,1.0825,15972.768,18959.6305,FTX,2020-11-17 22:05:51
5,17513.5,15.7956,36.1976,276636.2406,634079.62305,FTXUS,2020-11-17 22:05:51
6,17512.5,0.125,1.2075,2189.0625,21148.693,FTX,2020-11-17 22:05:51
7,17510.0,17.7287,18.9362,310429.537,331578.23,FTX,2020-11-17 22:05:51
8,17509.5,13.8214,32.7576,242005.8033,573584.0333,FTX,2020-11-17 22:05:51
9,17508.5,64.0936,100.2912,1122182.7956,1756262.41865,FTXUS,2020-11-17 22:05:51
10,17507.5,0.0592,32.8168,1036.444,574620.4773,FTX,2020-11-17 22:05:51
11,17506.5,0.0073,32.8241,127.79745,574748.27475,FTX,2020-11-17 22:05:51
12,17506.0,0.3251,33.1492,5691.2006,580439.47535,FTX,2020-11-17 22:05:51
13,17504.5,0.148,33.2972,2590.666,583030.14135,FTX,2020-11-17 22:05:51
14,17503.5,70.7022,170.9934,1237535.9577,2993798.37635,FTXUS,2020-11-17 22:05:51
15,17501.5,119.9424,290.9358,2099171.9136,5092970.28995,FTXUS,2020-11-17 22:05:51
16,17500.5,0.2169,33.5141,3795.85845,586825.9998,FTX,2020-11-17 22:05:51
