ask px,ask size,ask size cumulative,ask sum,ask sum cumulative,exchange,time
19,17610.5,0.8296,16.9034,14609.6708,297589.5549,FTXUS,2020-11-17 22:54:46
0,17587.5,0.02,0.02,351.75,351.75,FTX,2020-11-17 22:54:50
1,17589.5,0.0593,0.0793,1043.05735,1394.80735,FTX,2020-11-17 22:54:50
2,17592.5,0.0999,0.1792,1757.49075,3152.2981,FTX,2020-11-17 22:54:50
3,17593.0,0.0999,0.2791,1757.5407,4909.8388,FTX,2020-11-17 22:54:50
4,17593.5,0.1421,0.4212,2500.03635,7409.87515,FTX,2020-11-17 22:54:50
5,17595.0,0.1186,0.5398,2086.767,9496.64215,FTX,2020-11-17 22:54:50
6,17595.5,0.2668,0.8066,4694.4794,14191.12155,FTX,2020-11-17 22:54:50
7,17596.5,0.0255,0.8321,448.71075,14639.8323,FTX,2020-11-17 22:54:50
8,17597.0,0.0593,0.8914,1043.5021,15683.3344,FTX,2020-11-17 22:54:50
9,17597.5,1.43,2.3214,25164.425,40847.7594,FTX,2020-11-17 22:54:50
10,17599.0,0.1186,2.44,2087.2414,42935.0008,FTX,2020-11-17 22:54:50
11,17599.5,0.1566,2.5966,2756.0817,45691.0825,FTX,2020-11-17 22:54:50
12,17600.0,0.1,2.6966,1760.0,47451.0825,FTX,2020-11-17 22:54:50
13,17602.0,0.6186,0.6186,10888.5972,10888.5972,FTXUS,2020-11-17 22:54:50
14,17602.0,0.1923,2.8889,3384.8646,50835.9471,FTX,2020-11-17 22:54:50
15,17602.5,33.5871,34.2057,591216.92775,602105.52495,FTXUS,2020-11-17 22:54:50
16,17603.0,0.125,3.0139,2200.375,53036.3221,FTX,2020-11-17 22:54:50
17,17604.0,12.6001,15.614,221812.1604,274848.4825,FTX,2020-11-17 22:54:50
18,17605.0,0.0002,15.6142,3.521,274852.0035,FTX,2020-11-17 22:54:50
19,17607.0,0.882,16.4962,15529.374,290381.3775,FTX,2020-11-17 22:54:50
0,17587.5,0.02,0.02,351.75,351.75,FTX,2020-11-17 22:54:51
1,17589.5,0.0593,0.0793,1043.05735,1394.80735,FTX,2020-11-17 22:54:51
2,17592.5,0.0999,0.1792,1757.49075,3152.2981,FTX,2020-11-17 22:54:51
3,17593.0,0.0999,0.2791,1757.5407,4909.8388,FTX,2020-11-17 22:54:51
4,17593.5,0.1421,0.4212,2500.03635,7409.87515,FTX,2020-11-17 22:54:51
5,17595.0,0.1186,0.5398,2086.767,9496.64215,FTX,2020-11-17 22:54:51
6,17595.5,0.2668,0.8066,4694.4794,14191.12155,FTX,2020-11-17 22:54:51
7,17596.5,0.0255,0.8321,448.71075,14639.8323,FTX,2020-11-17 22:54:51
8,17597.0,0.0593,0.8914,1043.5021,15683.3344,FTX,2020-11-17 22:54:51
9,17597.5,1.43,2.3214,25164.425,40847.7594,FTX,2020-11-17 22:54:51
10,17599.0,0.1186,2.44,2087.2414,42935.0008,FTX,2020-11-17 22:54:51
11,17599.5,0.1566,2.5966,2756.0817,45691.0825,FTX,2020-11-17 22:54:51
12,17599.5,19.3243,19.3243,340098.01785,340098.01785,FTXUS,2020-11-17 22:54:51
13,17600.0,0.1,2.6966,1760.0,47451.0825,FTX,2020-11-17 22:54:51
14,17602.0,0.1923,2.8889,3384.8646,50835.9471,FTX,2020-11-17 22:54:51
15,17602.0,0.6186,19.9429,10888.5972,350986.61505,FTXUS,2020-11-17 22:54:51
16,17602.5,19.1253,39.0682,336653.09325,687639.7083,FTXUS,2020-11-17 22:54:51
17,17603.0,0.125,3.0139,2200.375,53036.3221,FTX,2020-11-17 22:54:51
18,17604.0,12.6001,15.614,221812.1604,274848.4825,FTX,2020-11-17 22:54:51
19,17605.0,0.0002,15.6142,3.521,274852.0035,FTX,2020-11-17 22:54:51
0,17578.5,0.01,0.01,175.785,175.785,FTX,2020-11-17 22:54:56
1,17579.0,0.01,0.02,175.79,351.575,FTX,2020-11-17 22:54:56
2,17583.5,0.0999,0.1199,1756.59165,2108.16665,FTX,2020-11-17 22:54:56
3,17584.0,0.2842,0.4041,4997.3728,7105.53945,FTX,2020-11-17 22:54:56
4,17584.5,0.1187,0.5228,2087.28015,9192.8196,FTX,2020-11-17 22:54:56
5,17585.0,0.089,0.6118,1565.065,10757.8846,FTX,2020-11-17 22:54:56
6,17587.0,0.0255,0.6373,448.4685,11206.3531,FTX,2020-11-17 22:54:56
7,17588.5,0.089,0.7263,1565.3765,12771.7296,FTX,2020-11-17 22:54:56
8,17589.0,0.4091,1.1354,7195.6599,19967.3895,FTX,2020-11-17 22:54:56
9,17590.0,1.0736,2.209,18884.624,38852.0135,FTX,2020-11-17 22:54:56
10,17591.5,0.0927,2.3017,1630.73205,40482.74555,FTX,2020-11-17 22:54:56
11,17594.0,0.4262,2.7279,7498.5628,47981.30835,FTX,2020-11-17 22:54:56
12,17595.0,0.3262,3.0541,5739.489,53720.79735,FTX,2020-11-17 22:54:56
13,17596.5,19.6249,19.6249,345329.55285,345329.55285,FTXUS,2020-11-17 22:54:56
14,17597.5,0.8442,20.4691,14855.8095,360185.36235,FTXUS,2020-11-17 22:54:56
15,17597.5,1.004,4.0581,17667.89,71388.68735,FTX,2020-11-17 22:54:56
16,17601.0,13.5216,17.5797,237993.6816,309382.36895,FTX,2020-11-17 22:54:56
17,17604.0,0.8523,18.432,15003.8892,324386.25815,FTX,2020-11-17 22:54:56
18,17605.0,0.0002,18.4322,3.521,324389.77915,FTX,2020-11-17 22:54:56
19,17607.0,0.882,19.3142,15529.374,339919.15315,FTX,2020-11-17 22:54:56
0,17578.5,0.01,0.01,175.785,175.785,FTX,2020-11-17 22:54:56
1,17579.0,0.01,0.02,175.79,351.575,FTX,2020-11-17 22:54:56
2,17583.5,0.0999,0.1199,1756.59165,2108.16665,FTX,2020-11-17 22:54:56
3,17584.0,0.2842,0.4041,4997.3728,7105.53945,FTX,2020-11-17 22:54:56
4,17584.5,0.1187,0.5228,2087.28015,9192.8196,FTX,2020-11-17 22:54:56
5,17585.0,0.089,0.6118,1565.065,10757.8846,FTX,2020-11-17 22:54:56
6,17587.0,0.0255,0.6373,448.4685,11206.3531,FTX,2020-11-17 22:54:56
7,17588.5,0.089,0.7263,1565.3765,12771.7296,FTX,2020-11-17 22:54:56
8,17589.0,0.4091,1.1354,7195.6599,19967.3895,FTX,2020-11-17 22:54:56
9,17590.0,1.0736,2.209,18884.624,38852.0135,FTX,2020-11-17 22:54:56
10,17591.5,0.0927,2.3017,1630.73205,40482.74555,FTX,2020-11-17 22:54:56
11,17593.0,0.7645,0.7645,13449.8485,13449.8485,FTXUS,2020-11-17 22:54:56
12,17594.0,0.4262,2.7279,7498.5628,47981.30835,FTX,2020-11-17 22:54:56
13,17595.0,0.3262,3.0541,5739.489,53720.79735,FTX,2020-11-17 22:54:56
14,17596.5,19.6249,20.3894,345329.55285,358779.40135,FTXUS,2020-11-17 22:54:56
15,17597.5,1.004,4.0581,17667.89,71388.68735,FTX,2020-11-17 22:54:56
16,17601.0,13.5216,17.5797,237993.6816,309382.36895,FTX,2020-11-17 22:54:56
17,17604.0,0.8523,18.432,15003.8892,324386.25815,FTX,2020-11-17 22:54:56
18,17605.0,0.0002,18.4322,3.521,324389.77915,FTX,2020-11-17 22:54:56
19,17607.0,0.882,19.3142,15529.374,339919.15315,FTX,2020-11-17 22:54:56
0,17584.0,0.214,0.214,3762.976,3762.976,FTX,2020-11-17 22:55:01
1,17584.5,0.178,0.392,3130.041,6893.017,FTX,2020-11-17 22:55:01
2,17588.0,0.1254,0.5174,2205.5352,9098.5522,FTX,2020-11-17 22:55:01
3,17588.5,0.089,0.6064,1565.3765,10663.9287,FTX,2020-11-17 22:55:01
4,17589.0,0.4091,1.0155,7195.6599,17859.5886,FTX,2020-11-17 22:55:01
5,17590.0,1.0736,2.0891,18884.624,36744.2126,FTX,2020-11-17 22:55:01
6,17591.0,0.2138,2.3029,3760.9558,40505.1684,FTX,2020-11-17 22:55:01
7,17591.5,0.519,2.8219,9129.9885,49635.1569,FTX,2020-11-17 22:55:01
8,17593.0,0.7645,0.7645,13449.8485,13449.8485,FTXUS,2020-11-17 22:55:01
9,17594.0,19.3288,20.0933,340070.9072,353520.7557,FTXUS,2020-11-17 22:55:01
10,17594.0,0.4262,3.2481,7498.5628,57133.7197,FTX,2020-11-17 22:55:01
11,17597.5,1.004,4.2521,17667.89,74801.6097,FTX,2020-11-17 22:55:01
12,17598.5,11.6673,15.9194,205326.97905,280128.58875,FTX,2020-11-17 22:55:01
13,17603.0,96.2672,116.3605,1694591.5216,2048112.2773,FTXUS,2020-11-17 22:55:01
14,17604.0,0.8523,16.7717,15003.8892,295132.47795,FTX,2020-11-17 22:55:01
15,17605.0,0.0002,16.7719,3.521,295135.99895,FTX,2020-11-17 22:55:01
16,17607.0,0.882,17.6539,15529.374,310665.37295,FTX,2020-11-17 22:55:01
17,17607.5,74.3391,190.6996,1308925.70325,3357037.98055,FTXUS,2020-11-17 22:55:01
18,17608.0,95.0335,285.7331,1673349.868,5030387.84855,FTXUS,2020-11-17 22:55:01
19,17609.0,0.001,17.6549,17.609,310682.98195,FTX,2020-11-17 22:55:01
0,17582.5,0.0593,0.0593,1042.64225,1042.64225,FTX,2020-11-17 22:55:05
1,17583.0,0.1187,0.178,2087.1021,3129.74435,FTX,2020-11-17 22:55:05
2,17583.5,0.0999,0.2779,1756.59165,4886.336,FTX,2020-11-17 22:55:05
3,17584.0,0.4217,0.6996,7415.1728,12301.5088,FTX,2020-11-17 22:55:05
4,17584.5,0.0593,0.7589,1042.76085,13344.26965,FTX,2020-11-17 22:55:05
5,17585.5,0.2185,0.9774,3842.43175,17186.7014,FTX,2020-11-17 22:55:05
6,17586.5,0.0255,1.0029,448.45575,17635.15715,FTX,2020-11-17 22:55:05
7,17587.0,0.089,1.0919,1565.243,19200.40015,FTX,2020-11-17 22:55:05
8,17588.5,0.0255,1.1174,448.50675,19648.9069,FTX,2020-11-17 22:55:05
9,17589.0,0.1421,1.2595,2499.3969,22148.3038,FTX,2020-11-17 22:55:05
10,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:05
11,17590.0,0.955,2.2145,16798.45,38946.7538,FTX,2020-11-17 22:55:05
12,17590.5,0.3263,2.5408,5739.78015,44686.53395,FTX,2020-11-17 22:55:05
13,17591.0,0.2138,2.7546,3760.9558,48447.48975,FTX,2020-11-17 22:55:05
14,17591.5,0.1927,2.9473,3389.88205,51837.3718,FTX,2020-11-17 22:55:05
15,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:05
16,17594.0,0.4262,3.3735,7498.5628,59335.9346,FTX,2020-11-17 22:55:05
17,17594.5,14.0407,17.4142,247039.09615,306375.03075,FTX,2020-11-17 22:55:05
18,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:05
19,17597.5,1.004,18.4182,17667.89,324042.92075,FTX,2020-11-17 22:55:05
0,17582.0,0.0593,0.0593,1042.6126,1042.6126,FTX,2020-11-17 22:55:10
1,17582.5,0.0593,0.1186,1042.64225,2085.25485,FTX,2020-11-17 22:55:10
2,17583.0,0.1187,0.2373,2087.1021,4172.35695,FTX,2020-11-17 22:55:10
3,17583.5,0.1186,0.3559,2085.4031,6257.76005,FTX,2020-11-17 22:55:10
4,17584.0,0.4217,0.7776,7415.1728,13672.93285,FTX,2020-11-17 22:55:10
5,17585.5,0.0999,0.8775,1756.79145,15429.7243,FTX,2020-11-17 22:55:10
6,17586.0,0.1421,1.0196,2498.9706,17928.6949,FTX,2020-11-17 22:55:10
7,17586.5,0.0255,1.0451,448.45575,18377.15065,FTX,2020-11-17 22:55:10
8,17587.0,0.089,1.1341,1565.243,19942.39365,FTX,2020-11-17 22:55:10
9,17587.5,0.3263,1.4604,5738.80125,25681.1949,FTX,2020-11-17 22:55:10
10,17589.0,0.0999,1.5603,1757.1411,27438.336,FTX,2020-11-17 22:55:10
11,17589.5,0.4263,1.9866,7498.40385,34936.73985,FTX,2020-11-17 22:55:10
12,17590.0,0.955,2.9416,16798.45,51735.18985,FTX,2020-11-17 22:55:10
13,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:10
14,17591.0,0.2138,3.1554,3760.9558,55496.14565,FTX,2020-11-17 22:55:10
15,17591.5,0.1927,3.3481,3389.88205,58886.0277,FTX,2020-11-17 22:55:10
16,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:10
17,17594.5,13.9839,17.332,246039.72855,304925.75625,FTX,2020-11-17 22:55:10
18,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:10
19,17597.5,1.004,18.336,17667.89,322593.64625,FTX,2020-11-17 22:55:10
0,17581.5,0.0297,0.0297,522.17055,522.17055,FTX,2020-11-17 22:55:11
1,17582.0,0.0593,0.089,1042.6126,1564.78315,FTX,2020-11-17 22:55:11
2,17582.5,0.0593,0.1483,1042.64225,2607.4254,FTX,2020-11-17 22:55:11
3,17583.0,0.1187,0.267,2087.1021,4694.5275,FTX,2020-11-17 22:55:11
4,17583.5,0.2185,0.4855,3841.99475,8536.52225,FTX,2020-11-17 22:55:11
5,17584.0,0.392,0.8775,6892.928,15429.45025,FTX,2020-11-17 22:55:11
6,17586.0,0.1421,1.0196,2498.9706,17928.42085,FTX,2020-11-17 22:55:11
7,17586.5,0.0255,1.0451,448.45575,18376.8766,FTX,2020-11-17 22:55:11
8,17587.0,0.089,1.1341,1565.243,19942.1196,FTX,2020-11-17 22:55:11
9,17587.5,0.3263,1.4604,5738.80125,25680.92085,FTX,2020-11-17 22:55:11
10,17589.5,0.4263,1.8867,7498.40385,33179.3247,FTX,2020-11-17 22:55:11
11,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:11
12,17590.0,0.955,2.8417,16798.45,49977.7747,FTX,2020-11-17 22:55:11
13,17591.0,0.2138,3.0555,3760.9558,53738.7305,FTX,2020-11-17 22:55:11
14,17591.5,0.1927,3.2482,3389.88205,57128.61255,FTX,2020-11-17 22:55:11
15,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:11
16,17594.5,13.9839,17.2321,246039.72855,303168.3411,FTX,2020-11-17 22:55:11
17,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:11
18,17597.5,1.004,18.2361,17667.89,320836.2311,FTX,2020-11-17 22:55:11
19,17603.0,96.2672,183.233,1694591.5216,3224702.4422,FTXUS,2020-11-17 22:55:11
0,17582.0,0.0593,0.0593,1042.6126,1042.6126,FTX,2020-11-17 22:55:15
1,17582.5,0.0593,0.1186,1042.64225,2085.25485,FTX,2020-11-17 22:55:15
2,17583.0,0.1187,0.2373,2087.1021,4172.35695,FTX,2020-11-17 22:55:15
3,17583.5,0.1186,0.3559,2085.4031,6257.76005,FTX,2020-11-17 22:55:15
4,17584.0,0.392,0.7479,6892.928,13150.68805,FTX,2020-11-17 22:55:15
5,17584.5,0.0297,0.7776,522.25965,13672.9477,FTX,2020-11-17 22:55:15
6,17585.0,0.0999,0.8775,1756.7415,15429.6892,FTX,2020-11-17 22:55:15
7,17585.5,0.0999,0.9774,1756.79145,17186.48065,FTX,2020-11-17 22:55:15
8,17586.0,0.1421,1.1195,2498.9706,19685.45125,FTX,2020-11-17 22:55:15
9,17587.0,0.089,1.2085,1565.243,21250.69425,FTX,2020-11-17 22:55:15
10,17587.5,0.3263,1.5348,5738.80125,26989.4955,FTX,2020-11-17 22:55:15
11,17589.0,0.0255,1.5603,448.5195,27438.015,FTX,2020-11-17 22:55:15
12,17589.5,0.4263,1.9866,7498.40385,34936.41885,FTX,2020-11-17 22:55:15
13,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:15
14,17590.0,0.955,2.9416,16798.45,51734.86885,FTX,2020-11-17 22:55:15
15,17591.0,0.2138,3.1554,3760.9558,55495.82465,FTX,2020-11-17 22:55:15
16,17591.5,0.1927,3.3481,3389.88205,58885.7067,FTX,2020-11-17 22:55:15
17,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:15
18,17594.5,13.9839,17.332,246039.72855,304925.43525,FTX,2020-11-17 22:55:15
19,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:15
0,17582.0,0.0593,0.0593,1042.6126,1042.6126,FTX,2020-11-17 22:55:15
1,17582.5,0.0593,0.1186,1042.64225,2085.25485,FTX,2020-11-17 22:55:15
2,17583.0,0.1187,0.2373,2087.1021,4172.35695,FTX,2020-11-17 22:55:15
3,17583.5,0.1186,0.3559,2085.4031,6257.76005,FTX,2020-11-17 22:55:15
4,17584.0,0.392,0.7479,6892.928,13150.68805,FTX,2020-11-17 22:55:15
5,17584.5,0.0297,0.7776,522.25965,13672.9477,FTX,2020-11-17 22:55:15
6,17585.0,0.0999,0.8775,1756.7415,15429.6892,FTX,2020-11-17 22:55:15
7,17585.5,0.0999,0.9774,1756.79145,17186.48065,FTX,2020-11-17 22:55:15
8,17586.0,0.1421,1.1195,2498.9706,19685.45125,FTX,2020-11-17 22:55:15
9,17587.0,0.089,1.2085,1565.243,21250.69425,FTX,2020-11-17 22:55:15
10,17587.5,0.3263,1.5348,5738.80125,26989.4955,FTX,2020-11-17 22:55:15
11,17589.0,0.0255,1.5603,448.5195,27438.015,FTX,2020-11-17 22:55:15
12,17589.5,0.4263,1.9866,7498.40385,34936.41885,FTX,2020-11-17 22:55:15
13,17590.0,0.955,2.9416,16798.45,51734.86885,FTX,2020-11-17 22:55:15
14,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:15
15,17591.0,0.2138,3.1554,3760.9558,55495.82465,FTX,2020-11-17 22:55:15
16,17591.5,0.1927,3.3481,3389.88205,58885.7067,FTX,2020-11-17 22:55:15
17,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:15
18,17594.5,13.9839,17.332,246039.72855,304925.43525,FTX,2020-11-17 22:55:15
19,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:15
0,17582.0,0.0593,0.0593,1042.6126,1042.6126,FTX,2020-11-17 22:55:20
1,17582.5,0.0593,0.1186,1042.64225,2085.25485,FTX,2020-11-17 22:55:20
2,17583.0,0.1484,0.267,2609.3172,4694.57205,FTX,2020-11-17 22:55:20
3,17584.0,0.5341,0.8011,9391.6144,14086.18645,FTX,2020-11-17 22:55:20
4,17585.0,0.1,0.9011,1758.5,15844.68645,FTX,2020-11-17 22:55:20
5,17585.5,0.1999,1.101,3515.34145,19360.0279,FTX,2020-11-17 22:55:20
6,17586.0,0.4263,1.5273,7496.9118,26856.9397,FTX,2020-11-17 22:55:20
7,17586.5,0.1186,1.6459,2085.7589,28942.6986,FTX,2020-11-17 22:55:20
8,17587.0,0.089,1.7349,1565.243,30507.9416,FTX,2020-11-17 22:55:20
9,17589.0,0.0255,1.7604,448.5195,30956.4611,FTX,2020-11-17 22:55:20
10,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:20
11,17590.0,0.955,2.7154,16798.45,47754.9111,FTX,2020-11-17 22:55:20
12,17590.5,0.3263,3.0417,5739.78015,53494.69125,FTX,2020-11-17 22:55:20
13,17591.0,0.2138,3.2555,3760.9558,57255.64705,FTX,2020-11-17 22:55:20
14,17591.5,0.1927,3.4482,3389.88205,60645.5291,FTX,2020-11-17 22:55:20
15,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:20
16,17594.5,13.9839,17.4321,246039.72855,306685.25765,FTX,2020-11-17 22:55:20
17,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:20
18,17597.5,1.004,18.4361,17667.89,324353.14765,FTX,2020-11-17 22:55:20
19,17598.5,0.8526,19.2887,15004.4811,339357.62875,FTX,2020-11-17 22:55:20
0,17578.5,0.01,0.01,175.785,175.785,FTX,2020-11-17 22:55:25
1,17580.0,0.01,0.02,175.8,351.585,FTX,2020-11-17 22:55:25
2,17582.0,0.0593,0.0793,1042.6126,1394.1976,FTX,2020-11-17 22:55:25
3,17582.5,0.2014,0.2807,3541.1155,4935.3131,FTX,2020-11-17 22:55:25
4,17583.5,0.2186,0.4993,3843.7531,8779.0662,FTX,2020-11-17 22:55:25
5,17584.0,0.2437,0.743,4285.2208,13064.287,FTX,2020-11-17 22:55:25
6,17585.0,0.0297,0.7727,522.2745,13586.5615,FTX,2020-11-17 22:55:25
7,17585.5,0.1999,0.9726,3515.34145,17101.90295,FTX,2020-11-17 22:55:25
8,17586.0,0.6933,1.6659,12192.3738,29294.27675,FTX,2020-11-17 22:55:25
9,17586.5,0.0255,1.6914,448.45575,29742.7325,FTX,2020-11-17 22:55:25
10,17587.0,0.089,1.7804,1565.243,31307.9755,FTX,2020-11-17 22:55:25
11,17589.0,0.3263,2.1067,5739.2907,37047.2662,FTX,2020-11-17 22:55:25
12,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:25
13,17590.0,0.955,3.0617,16798.45,53845.7162,FTX,2020-11-17 22:55:25
14,17591.0,0.2138,3.2755,3760.9558,57606.672,FTX,2020-11-17 22:55:25
15,17591.5,0.1927,3.4682,3389.88205,60996.55405,FTX,2020-11-17 22:55:25
16,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:25
17,17594.0,0.8526,4.3208,15000.6444,75997.19845,FTX,2020-11-17 22:55:25
18,17594.5,13.9839,18.3047,246039.72855,322036.927,FTX,2020-11-17 22:55:25
19,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:25
0,17578.5,0.01,0.01,175.785,175.785,FTX,2020-11-17 22:55:26
1,17580.0,0.01,0.02,175.8,351.585,FTX,2020-11-17 22:55:26
2,17582.0,0.0593,0.0793,1042.6126,1394.1976,FTX,2020-11-17 22:55:26
3,17582.5,0.2014,0.2807,3541.1155,4935.3131,FTX,2020-11-17 22:55:26
4,17583.5,0.2186,0.4993,3843.7531,8779.0662,FTX,2020-11-17 22:55:26
5,17584.0,0.2437,0.743,4285.2208,13064.287,FTX,2020-11-17 22:55:26
6,17585.0,0.0297,0.7727,522.2745,13586.5615,FTX,2020-11-17 22:55:26
7,17585.5,0.1999,0.9726,3515.34145,17101.90295,FTX,2020-11-17 22:55:26
8,17586.0,0.6933,1.6659,12192.3738,29294.27675,FTX,2020-11-17 22:55:26
9,17586.5,0.0255,1.6914,448.45575,29742.7325,FTX,2020-11-17 22:55:26
10,17587.0,0.089,1.7804,1565.243,31307.9755,FTX,2020-11-17 22:55:26
11,17589.0,0.3263,2.1067,5739.2907,37047.2662,FTX,2020-11-17 22:55:26
12,17590.0,0.955,3.0617,16798.45,53845.7162,FTX,2020-11-17 22:55:26
13,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:26
14,17591.0,0.2138,3.2755,3760.9558,57606.672,FTX,2020-11-17 22:55:26
15,17591.5,0.1927,3.4682,3389.88205,60996.55405,FTX,2020-11-17 22:55:26
16,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:26
17,17594.0,0.8526,4.3208,15000.6444,75997.19845,FTX,2020-11-17 22:55:26
18,17594.5,13.9839,18.3047,246039.72855,322036.927,FTX,2020-11-17 22:55:26
19,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:26
0,17577.0,0.01,0.01,175.77,175.77,FTX,2020-11-17 22:55:31
1,17581.5,0.2421,0.2521,4256.48115,4432.25115,FTX,2020-11-17 22:55:31
2,17582.0,0.0593,0.3114,1042.6126,5474.86375,FTX,2020-11-17 22:55:31
3,17582.5,0.0593,0.3707,1042.64225,6517.506,FTX,2020-11-17 22:55:31
4,17583.5,0.6017,0.9724,10579.99195,17097.49795,FTX,2020-11-17 22:55:31
5,17584.0,0.2734,1.2458,4807.4656,21904.96355,FTX,2020-11-17 22:55:31
6,17584.5,0.0255,1.2713,448.40475,22353.3683,FTX,2020-11-17 22:55:31
7,17585.0,0.089,1.3603,1565.065,23918.4333,FTX,2020-11-17 22:55:31
8,17586.0,0.267,1.6273,4695.462,28613.8953,FTX,2020-11-17 22:55:31
9,17587.0,0.1,1.7273,1758.7,30372.5953,FTX,2020-11-17 22:55:31
10,17589.0,0.3263,2.0536,5739.2907,36111.886,FTX,2020-11-17 22:55:31
11,17590.0,0.955,3.0086,16798.45,52910.336,FTX,2020-11-17 22:55:31
12,17590.0,17.0731,17.0731,300315.829,300315.829,FTXUS,2020-11-17 22:55:31
13,17591.0,0.2138,3.2224,3760.9558,56671.2918,FTX,2020-11-17 22:55:31
14,17591.5,0.0927,3.3151,1630.73205,58302.02385,FTX,2020-11-17 22:55:31
15,17593.0,0.7645,17.8376,13449.8485,313765.6775,FTXUS,2020-11-17 22:55:31
16,17594.0,0.8526,4.1677,15000.6444,73302.66825,FTX,2020-11-17 22:55:31
17,17594.5,13.9839,18.1516,246039.72855,319342.3968,FTX,2020-11-17 22:55:31
18,17595.5,69.1282,86.9658,1216345.2431,1530110.9206,FTXUS,2020-11-17 22:55:31
19,17597.5,1.004,19.1556,17667.89,337010.2868,FTX,2020-11-17 22:55:31
0,17577.0,0.01,0.01,175.77,175.77,FTX,2020-11-17 22:55:31
1,17581.5,0.2421,0.2521,4256.48115,4432.25115,FTX,2020-11-17 22:55:31
2,17582.0,0.0593,0.3114,1042.6126,5474.86375,FTX,2020-11-17 22:55:31
3,17582.5,0.0593,0.3707,1042.64225,6517.506,FTX,2020-11-17 22:55:31
4,17583.5,0.6017,0.9724,10579.99195,17097.49795,FTX,2020-11-17 22:55:31
5,17583.5,0.668,0.668,11745.778,11745.778,FTXUS,2020-11-17 22:55:31
6,17584.0,0.2734,1.2458,4807.4656,21904.96355,FTX,2020-11-17 22:55:31
7,17584.5,0.0255,1.2713,448.40475,22353.3683,FTX,2020-11-17 22:55:31
8,17585.0,0.089,1.3603,1565.065,23918.4333,FTX,2020-11-17 22:55:31
9,17586.0,0.267,1.6273,4695.462,28613.8953,FTX,2020-11-17 22:55:31
10,17587.0,0.1,1.7273,1758.7,30372.5953,FTX,2020-11-17 22:55:31
11,17587.5,14.3689,15.0369,252713.02875,264458.80675,FTXUS,2020-11-17 22:55:31
12,17589.0,0.3263,2.0536,5739.2907,36111.886,FTX,2020-11-17 22:55:31
13,17590.0,0.955,3.0086,16798.45,52910.336,FTX,2020-11-17 22:55:31
14,17591.0,0.2138,3.2224,3760.9558,56671.2918,FTX,2020-11-17 22:55:31
15,17591.5,0.0927,3.3151,1630.73205,58302.02385,FTX,2020-11-17 22:55:31
16,17594.0,0.8526,4.1677,15000.6444,73302.66825,FTX,2020-11-17 22:55:31
17,17594.5,13.9839,18.1516,246039.72855,319342.3968,FTX,2020-11-17 22:55:31
18,17595.5,69.1282,84.1651,1216345.2431,1480804.04985,FTXUS,2020-11-17 22:55:31
19,17597.5,1.004,19.1556,17667.89,337010.2868,FTX,2020-11-17 22:55:31
0,17577.0,0.01,0.01,175.77,175.77,FTX,2020-11-17 22:55:31
1,17579.5,0.1,0.11,1757.95,1933.72,FTX,2020-11-17 22:55:31
2,17580.0,0.01,0.12,175.8,2109.52,FTX,2020-11-17 22:55:31
3,17581.0,0.0593,0.1793,1042.5533,3152.0733,FTX,2020-11-17 22:55:31
4,17581.5,0.342,0.5213,6012.873,9164.9463,FTX,2020-11-17 22:55:31
5,17582.5,0.1187,0.64,2087.04275,11251.98905,FTX,2020-11-17 22:55:31
